Date,eq_port,eq_bh
2007-12-14,1.341884028718958,1.3199041597673455
2007-12-17,1.3301616547022976,1.308373796564715
2007-12-18,1.3398957510351492,1.3179484497883416
2007-12-19,1.3441216685303967,1.322105147357904
2007-12-20,1.3498675730773262,1.3277569348080895
2007-12-21,1.362482701916818,1.3401654296369176
2007-12-24,1.3660385488189395,1.3436630322740744
2007-12-26,1.3712484189052814,1.348787565431664
2007-12-27,1.3666218061137088,1.3442367358975653
2007-12-28,1.3766876056861885,1.354137659109077
2007-12-31,1.3698921035852152,1.3474534663630426
2008-01-02,1.3762691611637012,1.353726068648171
2008-01-03,1.379831603815013,1.3572301589970872
2008-01-04,1.3544395907194866,1.3322540634535345
2008-01-07,1.3524760924891277,1.330322727044068
2008-01-08,1.3457587730401306,1.3237154363293246
2008-01-09,1.3561071473191597,1.3338943057140058
2008-01-10,1.3607960029735373,1.3385063585816965
2008-01-11,1.3552085510066487,1.333010428280896
2008-01-14,1.368668297792516,1.3462497063346346
2008-01-15,1.3495053397300971,1.3274006347914102
2008-01-16,1.3354875093556164,1.3136124144786212
2008-01-17,1.3256448920277892,1.3039310178184347
2008-01-18,1.3229489467147424,1.3012792317050008
2008-01-22,1.3173257524168605,1.2957481445274897
2008-01-23,1.3220679667797008,1.3004126820956108
2008-01-24,1.3331232133353228,1.3112868452898394
2008-01-25,1.3278054948608267,1.3060562302853076
2008-01-28,1.3398398647671204,1.31789347892941
2008-01-29,1.3375293886914454,1.3156208481222322
2008-01-30,1.335816531977103,1.3139360477565074
2008-01-31,1.3474978079252575,1.325425986071131
2008-02-01,1.3507135501000607,1.3285890548478823
2008-02-04,1.3371883713352146,1.3152854165816457
2008-02-05,1.3158379064083754,1.2942846692243613
2008-02-06,1.3103672405201499,1.2889036120629167
2008-02-07,1.3109815170184014,1.2895078267997622
2008-02-08,1.3204434474803575,1.29881477219063
2008-02-11,1.3281550618838935,1.3064000714504074
2008-02-12,1.3199969789746868,1.2983756167753873
2008-02-13,1.327408852229418,1.305666084603615
2008-02-14,1.3145052576291945,1.2929738490420621
2008-02-15,1.313678461133532,1.2921605953550441
2008-02-19,1.3195256233550474,1.297911981893552
2008-02-20,1.3301673342347837,1.3083793830672694
